task_id	dgp	n	ipw_transform	alpha	random_seed	strategy	test_thresh	learner	n_burn_in	reveal_batch_size	refit_batch_size	n_min	alpha_min	margin_width	substitute_t_test	train_ratio	binary	n_sims	task_label
4819	KangSchaferRCT	1500	True	0.05	452084766	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.6	False	50	datasplit
4820	KangSchaferRCT	1500	True	0.05	2956115331	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.6	False	50	datasplit
4821	KangSchaferRCT	1500	True	0.05	718804592	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.6	False	50	datasplit
4822	KangSchaferRCT	1500	True	0.05	603670380	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.6	False	50	datasplit
4823	KangSchaferRCT	1500	True	0.05	4174816689	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.6	False	50	datasplit
4824	KangSchaferRCT	1500	True	0.05	2085591876	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.6	False	50	datasplit
4825	KangSchaferRCT	1500	True	0.05	981343133	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.6	False	50	datasplit
4826	KangSchaferRCT	1500	True	0.05	118269303	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.6	False	50	datasplit
4827	KangSchaferRCT	1500	True	0.05	4198124887	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.6	False	50	datasplit
4828	KangSchaferRCT	1500	True	0.05	2170913210	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.6	False	50	datasplit
4829	KangSchaferRCT	1500	True	0.05	2284547650	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.6	False	50	datasplit
4830	KangSchaferRCT	1500	True	0.05	4140423242	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.6	False	50	datasplit
4831	KangSchaferRCT	1500	True	0.05	583209516	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.6	False	50	datasplit
4832	KangSchaferRCT	1500	True	0.05	1650155267	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.6	False	50	datasplit
4833	KangSchaferRCT	1500	True	0.05	426499737	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.6	False	50	datasplit
4834	KangSchaferRCT	1500	True	0.05	167486618	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.6	False	50	datasplit
4835	KangSchaferRCT	1500	True	0.05	897064365	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.6	False	50	datasplit
4836	KangSchaferRCT	1500	True	0.05	132954101	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.6	False	50	datasplit
4837	KangSchaferRCT	1500	True	0.05	3975582058	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.6	False	50	datasplit
4838	KangSchaferRCT	1500	True	0.05	1666390463	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.6	False	50	datasplit
4839	KangSchaferRCT	1500	True	0.05	1778761690	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.6	False	50	datasplit
4840	KangSchaferRCT	1500	True	0.05	687301865	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.6	False	50	datasplit
4841	KangSchaferRCT	1500	True	0.05	1698377266	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.6	False	50	datasplit
4842	KangSchaferRCT	1500	True	0.05	100296497	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.6	False	50	datasplit
4843	KangSchaferRCT	1500	True	0.05	1345210629	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.6	False	50	datasplit
4844	KangSchaferRCT	1500	True	0.05	3247912762	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.6	False	50	datasplit
4845	KangSchaferRCT	1500	True	0.05	631625852	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.6	False	50	datasplit
4846	KangSchaferRCT	1500	True	0.05	1969341326	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.6	False	50	datasplit
4847	KangSchaferRCT	1500	True	0.05	2095304948	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.6	False	50	datasplit
4848	KangSchaferRCT	1500	True	0.05	1242296861	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.6	False	50	datasplit
4849	KangSchaferRCT	1500	True	0.05	558550953	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.6	False	50	datasplit
4850	KangSchaferRCT	1500	True	0.05	3865827812	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.65	False	50	datasplit
4851	KangSchaferRCT	1500	True	0.05	3588360313	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.65	False	50	datasplit
4852	KangSchaferRCT	1500	True	0.05	498813052	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.65	False	50	datasplit
4853	KangSchaferRCT	1500	True	0.05	1590842916	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.65	False	50	datasplit
4854	KangSchaferRCT	1500	True	0.05	4105640105	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.65	False	50	datasplit
4855	KangSchaferRCT	1500	True	0.05	1609769083	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.65	False	50	datasplit
4856	KangSchaferRCT	1500	True	0.05	1348476772	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.65	False	50	datasplit
4857	KangSchaferRCT	1500	True	0.05	2035842082	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.65	False	50	datasplit
4858	KangSchaferRCT	1500	True	0.05	3815664726	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.65	False	50	datasplit
4859	KangSchaferRCT	1500	True	0.05	1907513989	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.65	False	50	datasplit
4860	KangSchaferRCT	1500	True	0.05	2589619907	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.65	False	50	datasplit
4861	KangSchaferRCT	1500	True	0.05	4272882449	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.65	False	50	datasplit
4862	KangSchaferRCT	1500	True	0.05	3550681083	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.65	False	50	datasplit
4863	KangSchaferRCT	1500	True	0.05	2342394056	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.65	False	50	datasplit
4864	KangSchaferRCT	1500	True	0.05	4226304368	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.65	False	50	datasplit
4865	KangSchaferRCT	1500	True	0.05	378823452	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.65	False	50	datasplit
4866	KangSchaferRCT	1500	True	0.05	1238691916	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.65	False	50	datasplit
4867	KangSchaferRCT	1500	True	0.05	2606518330	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.65	False	50	datasplit
4868	KangSchaferRCT	1500	True	0.05	4128045486	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.65	False	50	datasplit
4869	KangSchaferRCT	1500	True	0.05	651049597	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.65	False	50	datasplit
4870	KangSchaferRCT	1500	True	0.05	1672812019	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.65	False	50	datasplit
4871	KangSchaferRCT	1500	True	0.05	132876176	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.65	False	50	datasplit
4872	KangSchaferRCT	1500	True	0.05	1655761004	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.65	False	50	datasplit
4873	KangSchaferRCT	1500	True	0.05	4169305823	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.65	False	50	datasplit
4874	KangSchaferRCT	1500	True	0.05	1461951471	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.65	False	50	datasplit
4875	KangSchaferRCT	1500	True	0.05	3322324245	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.65	False	50	datasplit
4876	KangSchaferRCT	1500	True	0.05	2325327939	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.65	False	50	datasplit
4877	KangSchaferRCT	1500	True	0.05	4209536068	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.65	False	50	datasplit
4878	KangSchaferRCT	1500	True	0.05	662047908	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.65	False	50	datasplit
4879	KangSchaferRCT	1500	True	0.05	2052472296	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.65	False	50	datasplit
4880	KangSchaferRCT	1500	True	0.05	2378172720	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.65	False	50	datasplit
4881	KangSchaferRCT	1500	True	0.05	2286028684	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.65	False	50	datasplit
4882	KangSchaferRCT	1500	True	0.05	2326604449	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.65	False	50	datasplit
4883	KangSchaferRCT	1500	True	0.05	723001708	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.65	False	50	datasplit
4884	KangSchaferRCT	1500	True	0.05	3272343381	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.65	False	50	datasplit
4885	KangSchaferRCT	1500	True	0.05	1060459316	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.65	False	50	datasplit
4886	KangSchaferRCT	1500	True	0.05	3580499322	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.65	False	50	datasplit
4887	KangSchaferRCT	1500	True	0.05	3601541462	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.65	False	50	datasplit
4888	KangSchaferRCT	1500	True	0.05	1891681202	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.65	False	50	datasplit
4889	KangSchaferRCT	1500	True	0.05	1529805698	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.65	False	50	datasplit
4890	KangSchaferRCT	1500	True	0.05	1298511401	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.65	False	50	datasplit
4891	KangSchaferRCT	1500	True	0.05	3551143265	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.65	False	50	datasplit
4892	KangSchaferRCT	1500	True	0.05	1113834911	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.65	False	50	datasplit
4893	KangSchaferRCT	1500	True	0.05	3045190764	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.65	False	50	datasplit
4894	KangSchaferRCT	1500	True	0.05	835903026	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.65	False	50	datasplit
4895	KangSchaferRCT	1500	True	0.05	760943353	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.65	False	50	datasplit
4896	KangSchaferRCT	1500	True	0.05	247594480	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.65	False	50	datasplit
4897	KangSchaferRCT	1500	True	0.05	2179465556	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.65	False	50	datasplit
4898	KangSchaferRCT	1500	True	0.05	1470802861	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.65	False	50	datasplit
4899	KangSchaferRCT	1500	True	0.05	2909356414	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.65	False	50	datasplit
4900	KangSchaferRCT	1500	True	0.05	1160705003	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.7	False	50	datasplit
4901	KangSchaferRCT	1500	True	0.05	1009477140	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.7	False	50	datasplit
4902	KangSchaferRCT	1500	True	0.05	4150731051	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.7	False	50	datasplit
4903	KangSchaferRCT	1500	True	0.05	3567779978	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.7	False	50	datasplit
4904	KangSchaferRCT	1500	True	0.05	2395341158	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.7	False	50	datasplit
4905	KangSchaferRCT	1500	True	0.05	2340016963	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.7	False	50	datasplit
4906	KangSchaferRCT	1500	True	0.05	1491543538	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.7	False	50	datasplit
4907	KangSchaferRCT	1500	True	0.05	709709184	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.7	False	50	datasplit
4908	KangSchaferRCT	1500	True	0.05	2493089371	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.7	False	50	datasplit
4909	KangSchaferRCT	1500	True	0.05	2503899070	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.7	False	50	datasplit
4910	KangSchaferRCT	1500	True	0.05	597845271	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.7	False	50	datasplit
4911	KangSchaferRCT	1500	True	0.05	4293738108	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.7	False	50	datasplit
4912	KangSchaferRCT	1500	True	0.05	1907153378	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.7	False	50	datasplit
4913	KangSchaferRCT	1500	True	0.05	646484876	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.7	False	50	datasplit
4914	KangSchaferRCT	1500	True	0.05	2689655918	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.7	False	50	datasplit
4915	KangSchaferRCT	1500	True	0.05	3507944289	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.7	False	50	datasplit
4916	KangSchaferRCT	1500	True	0.05	2099800202	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.7	False	50	datasplit
4917	KangSchaferRCT	1500	True	0.05	890385379	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.7	False	50	datasplit
4918	KangSchaferRCT	1500	True	0.05	1725626802	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.7	False	50	datasplit
4919	KangSchaferRCT	1500	True	0.05	3360332284	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.7	False	50	datasplit
4920	KangSchaferRCT	1500	True	0.05	4268546320	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.7	False	50	datasplit
4921	KangSchaferRCT	1500	True	0.05	3154988130	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.7	False	50	datasplit
4922	KangSchaferRCT	1500	True	0.05	3780923131	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.7	False	50	datasplit
4923	KangSchaferRCT	1500	True	0.05	1290592081	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.7	False	50	datasplit
4924	KangSchaferRCT	1500	True	0.05	2677508199	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.7	False	50	datasplit
4925	KangSchaferRCT	1500	True	0.05	1399399637	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.7	False	50	datasplit
4926	KangSchaferRCT	1500	True	0.05	2445457144	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.7	False	50	datasplit
4927	KangSchaferRCT	1500	True	0.05	3403853463	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.7	False	50	datasplit
4928	KangSchaferRCT	1500	True	0.05	2665716473	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.7	False	50	datasplit
4929	KangSchaferRCT	1500	True	0.05	1981893394	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.7	False	50	datasplit
4930	KangSchaferRCT	1500	True	0.05	864628900	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.7	False	50	datasplit
4931	KangSchaferRCT	1500	True	0.05	3138839526	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.7	False	50	datasplit
4932	KangSchaferRCT	1500	True	0.05	1697103700	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.7	False	50	datasplit
4933	KangSchaferRCT	1500	True	0.05	635587079	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.7	False	50	datasplit
4934	KangSchaferRCT	1500	True	0.05	169477403	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.7	False	50	datasplit
4935	KangSchaferRCT	1500	True	0.05	3661707780	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.7	False	50	datasplit
4936	KangSchaferRCT	1500	True	0.05	2042454672	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.7	False	50	datasplit
4937	KangSchaferRCT	1500	True	0.05	3053226596	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.7	False	50	datasplit
4938	KangSchaferRCT	1500	True	0.05	2332272803	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.7	False	50	datasplit
4939	KangSchaferRCT	1500	True	0.05	3895289717	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.7	False	50	datasplit
4940	KangSchaferRCT	1500	True	0.05	978177682	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.7	False	50	datasplit
4941	KangSchaferRCT	1500	True	0.05	568535038	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.7	False	50	datasplit
4942	KangSchaferRCT	1500	True	0.05	4140472383	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.7	False	50	datasplit
4943	KangSchaferRCT	1500	True	0.05	2546977882	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.7	False	50	datasplit
4944	KangSchaferRCT	1500	True	0.05	3906077812	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.7	False	50	datasplit
4945	KangSchaferRCT	1500	True	0.05	2573203297	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.7	False	50	datasplit
4946	KangSchaferRCT	1500	True	0.05	3101581578	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.7	False	50	datasplit
4947	KangSchaferRCT	1500	True	0.05	1518102325	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.7	False	50	datasplit
4948	KangSchaferRCT	1500	True	0.05	2290878124	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.7	False	50	datasplit
4949	KangSchaferRCT	1500	True	0.05	1969098286	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.7	False	50	datasplit
4950	KangSchaferRCT	1500	True	0.05	3736489099	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.75	False	50	datasplit
4951	KangSchaferRCT	1500	True	0.05	163129589	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.75	False	50	datasplit
4952	KangSchaferRCT	1500	True	0.05	561147540	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.75	False	50	datasplit
4953	KangSchaferRCT	1500	True	0.05	3203444469	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.75	False	50	datasplit
4954	KangSchaferRCT	1500	True	0.05	3395213706	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.75	False	50	datasplit
4955	KangSchaferRCT	1500	True	0.05	2359322086	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.75	False	50	datasplit
4956	KangSchaferRCT	1500	True	0.05	536101339	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.75	False	50	datasplit
4957	KangSchaferRCT	1500	True	0.05	247995908	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.75	False	50	datasplit
4958	KangSchaferRCT	1500	True	0.05	3411108816	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.75	False	50	datasplit
4959	KangSchaferRCT	1500	True	0.05	2923824311	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.75	False	50	datasplit
4960	KangSchaferRCT	1500	True	0.05	1184412691	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.75	False	50	datasplit
4961	KangSchaferRCT	1500	True	0.05	2004813736	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.75	False	50	datasplit
4962	KangSchaferRCT	1500	True	0.05	3767075373	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.75	False	50	datasplit
4963	KangSchaferRCT	1500	True	0.05	148009977	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.75	False	50	datasplit
4964	KangSchaferRCT	1500	True	0.05	4054629899	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.75	False	50	datasplit
4965	KangSchaferRCT	1500	True	0.05	4164433477	DataSplittingStrategy	0	random_forest_learner				2	0	0	True	0.75	False	50	datasplit
