dgp	n	sigma	tau	alpha	test_thresh	learner	subgroup_size	strategy	bonf_strategy	n_burn_in	margin_width	train_ratio	n_min	reveal_batch_prop	refit_batch_prop	n_sims	task_id	random_seed
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	DataSplittingStrategy				0.8	30			50	5551	1969663198
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	DataSplittingStrategy				0.8	30			50	5552	188548829
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	DataSplittingStrategy				0.8	30			50	5553	2408937474
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	DataSplittingStrategy				0.8	30			50	5554	711889885
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	DataSplittingStrategy				0.8	30			50	5555	3710686725
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	DataSplittingStrategy				0.8	30			50	5556	1913586780
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	DataSplittingStrategy				0.8	30			50	5557	2067311111
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	DataSplittingStrategy				0.8	30			50	5558	898444715
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	DataSplittingStrategy				0.8	30			50	5559	3855483372
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	DataSplittingStrategy				0.8	30			50	5560	214658282
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	DataSplittingStrategy				0.8	30			50	5561	2896306795
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	DataSplittingStrategy				0.8	30			50	5562	3623447712
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	DataSplittingStrategy				0.8	30			50	5563	588406480
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	DataSplittingStrategy				0.8	30			50	5564	4214189807
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	DataSplittingStrategy				0.8	30			50	5565	4273412426
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	DataSplittingStrategy				0.8	30			50	5566	3406522700
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	DataSplittingStrategy				0.8	30			50	5567	2264447025
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	DataSplittingStrategy				0.8	30			50	5568	3666978314
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	DataSplittingStrategy				0.8	30			50	5569	1683018590
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	DataSplittingStrategy				0.8	30			50	5570	1039283867
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	DataSplittingStrategy				0.8	30			50	5571	2830872043
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	DataSplittingStrategy				0.8	30			50	5572	4125861445
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	DataSplittingStrategy				0.8	30			50	5573	467693224
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	DataSplittingStrategy				0.8	30			50	5574	845789455
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	DataSplittingStrategy				0.8	30			50	5575	2733912643
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	DataSplittingStrategy				0.8	30			50	5576	4086359906
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	DataSplittingStrategy				0.8	30			50	5577	2139907323
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	DataSplittingStrategy				0.8	30			50	5578	4272716335
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	DataSplittingStrategy				0.8	30			50	5579	1746651831
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	DataSplittingStrategy				0.8	30			50	5580	3056826175
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	DataSplittingStrategy				0.8	30			50	5581	4093189818
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	DataSplittingStrategy				0.8	30			50	5582	4213980249
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	DataSplittingStrategy				0.8	30			50	5583	2244291005
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	DataSplittingStrategy				0.8	30			50	5584	2446154744
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	DataSplittingStrategy				0.8	30			50	5585	941102411
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	DataSplittingStrategy				0.8	30			50	5586	1114723466
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	DataSplittingStrategy				0.8	30			50	5587	1971233124
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	DataSplittingStrategy				0.8	30			50	5588	1876883032
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	DataSplittingStrategy				0.8	30			50	5589	3948738833
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	DataSplittingStrategy				0.8	30			50	5590	2549324818
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	DataSplittingStrategy				0.8	30			50	5591	756324310
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	DataSplittingStrategy				0.8	30			50	5592	313882934
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	DataSplittingStrategy				0.8	30			50	5593	918938469
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	DataSplittingStrategy				0.8	30			50	5594	2672943989
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	DataSplittingStrategy				0.8	30			50	5595	55961553
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	DataSplittingStrategy				0.8	30			50	5596	4214126745
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	DataSplittingStrategy				0.8	30			50	5597	60945797
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	DataSplittingStrategy				0.8	30			50	5598	816506115
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	DataSplittingStrategy				0.8	30			50	5599	3562209899
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	DataSplittingStrategy				0.9	30			50	5600	3404170098
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	DataSplittingStrategy				0.9	30			50	5601	3144442652
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	DataSplittingStrategy				0.9	30			50	5602	3899395642
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	DataSplittingStrategy				0.9	30			50	5603	1524889724
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	DataSplittingStrategy				0.9	30			50	5604	4053167457
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	DataSplittingStrategy				0.9	30			50	5605	2999223568
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	DataSplittingStrategy				0.9	30			50	5606	4123751018
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	DataSplittingStrategy				0.9	30			50	5607	1697396522
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	DataSplittingStrategy				0.9	30			50	5608	2239652084
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	DataSplittingStrategy				0.9	30			50	5609	4092660559
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	DataSplittingStrategy				0.9	30			50	5610	4197505473
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	DataSplittingStrategy				0.9	30			50	5611	4153459617
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	DataSplittingStrategy				0.9	30			50	5612	3252622582
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	DataSplittingStrategy				0.9	30			50	5613	1687036423
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	DataSplittingStrategy				0.9	30			50	5614	694373516
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	DataSplittingStrategy				0.9	30			50	5615	3668855145
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	DataSplittingStrategy				0.9	30			50	5616	2048270343
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	DataSplittingStrategy				0.9	30			50	5617	3320392157
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	DataSplittingStrategy				0.9	30			50	5618	3085208927
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	DataSplittingStrategy				0.9	30			50	5619	1331439587
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	DataSplittingStrategy				0.9	30			50	5620	1062318574
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	DataSplittingStrategy				0.9	30			50	5621	996603485
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	DataSplittingStrategy				0.9	30			50	5622	2751421248
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	DataSplittingStrategy				0.9	30			50	5623	1968102826
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	DataSplittingStrategy				0.9	30			50	5624	2863027238
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	DataSplittingStrategy				0.9	30			50	5625	3355867728
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	DataSplittingStrategy				0.9	30			50	5626	698790074
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	DataSplittingStrategy				0.9	30			50	5627	4123889235
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	DataSplittingStrategy				0.9	30			50	5628	2427022935
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	DataSplittingStrategy				0.9	30			50	5629	3279547121
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	DataSplittingStrategy				0.9	30			50	5630	3314112341
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	DataSplittingStrategy				0.9	30			50	5631	3673086044
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	DataSplittingStrategy				0.9	30			50	5632	2142740565
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	DataSplittingStrategy				0.9	30			50	5633	2590141483
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	DataSplittingStrategy				0.9	30			50	5634	51982472
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	DataSplittingStrategy				0.9	30			50	5635	3588049316
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	DataSplittingStrategy				0.9	30			50	5636	38819913
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	DataSplittingStrategy				0.9	30			50	5637	3369061923
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	DataSplittingStrategy				0.9	30			50	5638	1533429348
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	DataSplittingStrategy				0.9	30			50	5639	1619140571
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	DataSplittingStrategy				0.9	30			50	5640	3977973247
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	DataSplittingStrategy				0.9	30			50	5641	2370780315
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	DataSplittingStrategy				0.9	30			50	5642	982159273
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	DataSplittingStrategy				0.9	30			50	5643	3456388350
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	DataSplittingStrategy				0.9	30			50	5644	2724571306
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	DataSplittingStrategy				0.9	30			50	5645	197812180
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	DataSplittingStrategy				0.9	30			50	5646	953808599
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	DataSplittingStrategy				0.9	30			50	5647	3470674089
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	DataSplittingStrategy				0.9	30			50	5648	1381562107
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	DataSplittingStrategy				0.9	30			50	5649	764023655
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	SimulDataSplittingStrategy				0.1	30			50	5650	3642313025
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	SimulDataSplittingStrategy				0.1	30			50	5651	2210549302
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	SimulDataSplittingStrategy				0.1	30			50	5652	3130436039
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	SimulDataSplittingStrategy				0.1	30			50	5653	3471516591
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	SimulDataSplittingStrategy				0.1	30			50	5654	409736794
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	SimulDataSplittingStrategy				0.1	30			50	5655	1090153237
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	SimulDataSplittingStrategy				0.1	30			50	5656	1841261156
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	SimulDataSplittingStrategy				0.1	30			50	5657	1055734938
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	SimulDataSplittingStrategy				0.1	30			50	5658	125283192
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	SimulDataSplittingStrategy				0.1	30			50	5659	1729859932
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	SimulDataSplittingStrategy				0.1	30			50	5660	2065407426
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	SimulDataSplittingStrategy				0.1	30			50	5661	3842461547
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	SimulDataSplittingStrategy				0.1	30			50	5662	2845132428
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	SimulDataSplittingStrategy				0.1	30			50	5663	1901740
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	SimulDataSplittingStrategy				0.1	30			50	5664	508964873
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	SimulDataSplittingStrategy				0.1	30			50	5665	3871410915
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	SimulDataSplittingStrategy				0.1	30			50	5666	1240751368
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	SimulDataSplittingStrategy				0.1	30			50	5667	660596149
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	SimulDataSplittingStrategy				0.1	30			50	5668	1708695287
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	SimulDataSplittingStrategy				0.1	30			50	5669	4252388598
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	SimulDataSplittingStrategy				0.1	30			50	5670	3949355674
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	SimulDataSplittingStrategy				0.1	30			50	5671	4101036577
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	SimulDataSplittingStrategy				0.1	30			50	5672	4265997810
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	SimulDataSplittingStrategy				0.1	30			50	5673	2124613760
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	SimulDataSplittingStrategy				0.1	30			50	5674	192892575
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	SimulDataSplittingStrategy				0.1	30			50	5675	2202116696
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	SimulDataSplittingStrategy				0.1	30			50	5676	3268504156
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	SimulDataSplittingStrategy				0.1	30			50	5677	2068238662
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	SimulDataSplittingStrategy				0.1	30			50	5678	1596542704
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	SimulDataSplittingStrategy				0.1	30			50	5679	2729209666
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	SimulDataSplittingStrategy				0.1	30			50	5680	1685595091
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	SimulDataSplittingStrategy				0.1	30			50	5681	389646739
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	SimulDataSplittingStrategy				0.1	30			50	5682	3239543412
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	SimulDataSplittingStrategy				0.1	30			50	5683	140093021
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	SimulDataSplittingStrategy				0.1	30			50	5684	3944611490
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	SimulDataSplittingStrategy				0.1	30			50	5685	247832162
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	SimulDataSplittingStrategy				0.1	30			50	5686	4084207216
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	SimulDataSplittingStrategy				0.1	30			50	5687	1908534630
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	SimulDataSplittingStrategy				0.1	30			50	5688	2478722650
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	SimulDataSplittingStrategy				0.1	30			50	5689	1183469401
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	SimulDataSplittingStrategy				0.1	30			50	5690	1533823693
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	SimulDataSplittingStrategy				0.1	30			50	5691	2671639568
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	SimulDataSplittingStrategy				0.1	30			50	5692	3382497553
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	SimulDataSplittingStrategy				0.1	30			50	5693	4262507180
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	SimulDataSplittingStrategy				0.1	30			50	5694	1078042739
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	SimulDataSplittingStrategy				0.1	30			50	5695	1659245404
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	SimulDataSplittingStrategy				0.1	30			50	5696	2422679507
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	SimulDataSplittingStrategy				0.1	30			50	5697	2464629428
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	SimulDataSplittingStrategy				0.1	30			50	5698	1540082778
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	SimulDataSplittingStrategy				0.1	30			50	5699	1785005137
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	SimulDataSplittingStrategy				0.2	30			50	5700	2820208963
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	SimulDataSplittingStrategy				0.2	30			50	5701	3639004096
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	SimulDataSplittingStrategy				0.2	30			50	5702	1032505457
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	SimulDataSplittingStrategy				0.2	30			50	5703	3875075840
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	SimulDataSplittingStrategy				0.2	30			50	5704	822885433
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	SimulDataSplittingStrategy				0.2	30			50	5705	3768213657
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	SimulDataSplittingStrategy				0.2	30			50	5706	3943806828
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	SimulDataSplittingStrategy				0.2	30			50	5707	4184896915
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	SimulDataSplittingStrategy				0.2	30			50	5708	437243507
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	SimulDataSplittingStrategy				0.2	30			50	5709	118194006
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	SimulDataSplittingStrategy				0.2	30			50	5710	2173072649
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	SimulDataSplittingStrategy				0.2	30			50	5711	3606982970
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	SimulDataSplittingStrategy				0.2	30			50	5712	948555466
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	SimulDataSplittingStrategy				0.2	30			50	5713	3228836904
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	SimulDataSplittingStrategy				0.2	30			50	5714	167202920
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	SimulDataSplittingStrategy				0.2	30			50	5715	982235012
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	SimulDataSplittingStrategy				0.2	30			50	5716	154699641
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	SimulDataSplittingStrategy				0.2	30			50	5717	4107363520
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	SimulDataSplittingStrategy				0.2	30			50	5718	752571792
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	SimulDataSplittingStrategy				0.2	30			50	5719	636419349
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	SimulDataSplittingStrategy				0.2	30			50	5720	3722750305
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	SimulDataSplittingStrategy				0.2	30			50	5721	2918644727
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	SimulDataSplittingStrategy				0.2	30			50	5722	1213236972
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	SimulDataSplittingStrategy				0.2	30			50	5723	965896104
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	SimulDataSplittingStrategy				0.2	30			50	5724	4082191068
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	SimulDataSplittingStrategy				0.2	30			50	5725	1852765763
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	SimulDataSplittingStrategy				0.2	30			50	5726	2498048708
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	SimulDataSplittingStrategy				0.2	30			50	5727	3088768255
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	SimulDataSplittingStrategy				0.2	30			50	5728	1875243658
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	SimulDataSplittingStrategy				0.2	30			50	5729	2419460919
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	SimulDataSplittingStrategy				0.2	30			50	5730	2491462578
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	SimulDataSplittingStrategy				0.2	30			50	5731	1836106388
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	SimulDataSplittingStrategy				0.2	30			50	5732	2219202658
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	SimulDataSplittingStrategy				0.2	30			50	5733	1401612875
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	SimulDataSplittingStrategy				0.2	30			50	5734	3258919193
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	SimulDataSplittingStrategy				0.2	30			50	5735	3606310770
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	SimulDataSplittingStrategy				0.2	30			50	5736	1213311378
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	SimulDataSplittingStrategy				0.2	30			50	5737	617677932
KangSchaferRCT	3600	125	-24.35	0.05	0	ridgecv_learner	0.25	SimulDataSplittingStrategy				0.2	30			50	5738	1516339899
