task_id	dgp	n	d	s_prog	s_effect	theta_prog	theta_effect	tau	ipw_transform	alpha	random_seed	strategy	test_thresh	learner	n_burn_in	n_min	margin_width	alpha_min	alpha_spending_fn	substitute_t_test	train_ratio	n_sims	task_label
5420	BasicLinearRCT	4000	20	20	20	0	0.4	0	True	0.05	3320619040	DataSplittingStrategy	0	linreg_learner		2	0	0	instantaneous	True	0.7	50	datasplit
5421	BasicLinearRCT	4000	20	20	20	0	0.4	0	True	0.05	3174094902	DataSplittingStrategy	0	linreg_learner		2	0	0	instantaneous	True	0.7	50	datasplit
5422	BasicLinearRCT	4000	20	20	20	0	0.4	0	True	0.05	2224623545	DataSplittingStrategy	0	linreg_learner		2	0	0	instantaneous	True	0.7	50	datasplit
5423	BasicLinearRCT	4000	20	20	20	0	0.4	0	True	0.05	958908934	DataSplittingStrategy	0	linreg_learner		2	0	0	instantaneous	True	0.7	50	datasplit
5424	BasicLinearRCT	4000	20	20	20	0	0.4	0	True	0.05	1495059187	DataSplittingStrategy	0	linreg_learner		2	0	0	instantaneous	True	0.7	50	datasplit
5425	BasicLinearRCT	4000	20	20	20	0	0.4	0	True	0.05	2756767544	DataSplittingStrategy	0	linreg_learner		2	0	0	instantaneous	True	0.7	50	datasplit
5426	BasicLinearRCT	4000	20	20	20	0	0.4	0	True	0.05	1596608125	DataSplittingStrategy	0	linreg_learner		2	0	0	instantaneous	True	0.7	50	datasplit
5427	BasicLinearRCT	4000	20	20	20	0	0.4	0	True	0.05	2450921483	DataSplittingStrategy	0	linreg_learner		2	0	0	instantaneous	True	0.7	50	datasplit
5428	BasicLinearRCT	4000	20	20	20	0	0.4	0	True	0.05	5813775	DataSplittingStrategy	0	linreg_learner		2	0	0	instantaneous	True	0.7	50	datasplit
5429	BasicLinearRCT	4000	20	20	20	0	0.4	0	True	0.05	2439938767	DataSplittingStrategy	0	linreg_learner		2	0	0	instantaneous	True	0.7	50	datasplit
5430	BasicLinearRCT	4000	20	20	20	0	0.4	0	True	0.05	1287633450	DataSplittingStrategy	0	linreg_learner		2	0	0	instantaneous	True	0.7	50	datasplit
5431	BasicLinearRCT	4000	20	20	20	0	0.4	0	True	0.05	2847594868	DataSplittingStrategy	0	linreg_learner		2	0	0	instantaneous	True	0.7	50	datasplit
5432	BasicLinearRCT	4000	20	20	20	0	0.4	0	True	0.05	2776519139	DataSplittingStrategy	0	linreg_learner		2	0	0	instantaneous	True	0.7	50	datasplit
5433	BasicLinearRCT	4000	20	20	20	0	0.4	0	True	0.05	2355282892	DataSplittingStrategy	0	linreg_learner		2	0	0	instantaneous	True	0.7	50	datasplit
5434	BasicLinearRCT	4000	20	20	20	0	0.4	0	True	0.05	4184133254	DataSplittingStrategy	0	linreg_learner		2	0	0	instantaneous	True	0.7	50	datasplit
5435	BasicLinearRCT	4000	20	20	20	0	0.4	0	True	0.05	3776371939	DataSplittingStrategy	0	linreg_learner		2	0	0	instantaneous	True	0.7	50	datasplit
5436	BasicLinearRCT	4000	20	20	20	0	0.4	0	True	0.05	3638098542	DataSplittingStrategy	0	linreg_learner		2	0	0	instantaneous	True	0.7	50	datasplit
5437	BasicLinearRCT	4000	20	20	20	0	0.4	0	True	0.05	2901594418	DataSplittingStrategy	0	linreg_learner		2	0	0	instantaneous	True	0.7	50	datasplit
5438	BasicLinearRCT	4000	20	20	20	0	0.4	0	True	0.05	101339592	DataSplittingStrategy	0	linreg_learner		2	0	0	instantaneous	True	0.7	50	datasplit
5439	BasicLinearRCT	4000	20	20	20	0	0.4	0	True	0.05	2349189279	DataSplittingStrategy	0	linreg_learner		2	0	0	instantaneous	True	0.7	50	datasplit
5440	BasicLinearRCT	4000	20	20	20	0	0.4	0	True	0.05	3859288394	DataSplittingStrategy	0	linreg_learner		2	0	0	instantaneous	True	0.7	50	datasplit
5441	BasicLinearRCT	4000	20	20	20	0	0.4	0	True	0.05	3563805447	DataSplittingStrategy	0	linreg_learner		2	0	0	instantaneous	True	0.7	50	datasplit
5442	BasicLinearRCT	4000	20	20	20	0	0.4	0	True	0.05	3363811552	DataSplittingStrategy	0	linreg_learner		2	0	0	instantaneous	True	0.7	50	datasplit
5443	BasicLinearRCT	4000	20	20	20	0	0.4	0	True	0.05	2603379670	DataSplittingStrategy	0	linreg_learner		2	0	0	instantaneous	True	0.7	50	datasplit
5444	BasicLinearRCT	4000	20	20	20	0	0.4	0	True	0.05	3351689944	DataSplittingStrategy	0	linreg_learner		2	0	0	instantaneous	True	0.7	50	datasplit
5445	BasicLinearRCT	4000	20	20	20	0	0.4	0	True	0.05	1250455031	DataSplittingStrategy	0	linreg_learner		2	0	0	instantaneous	True	0.7	50	datasplit
5446	BasicLinearRCT	4000	20	20	20	0	0.4	0	True	0.05	1967076807	DataSplittingStrategy	0	linreg_learner		2	0	0	instantaneous	True	0.7	50	datasplit
5447	BasicLinearRCT	4000	20	20	20	0	0.4	0	True	0.05	889465900	DataSplittingStrategy	0	linreg_learner		2	0	0	instantaneous	True	0.7	50	datasplit
5448	BasicLinearRCT	4000	20	20	20	0	0.4	0	True	0.05	1709419733	DataSplittingStrategy	0	linreg_learner		2	0	0	instantaneous	True	0.7	50	datasplit
5449	BasicLinearRCT	4000	20	20	20	0	0.4	0	True	0.05	654242874	DataSplittingStrategy	0	linreg_learner		2	0	0	instantaneous	True	0.7	50	datasplit
5450	BasicLinearRCT	4000	20	20	20	0	0.4	0	True	0.05	1301013123	DataSplittingStrategy	0	linreg_learner		2	0	0	instantaneous	True	0.75	50	datasplit
5451	BasicLinearRCT	4000	20	20	20	0	0.4	0	True	0.05	3863130727	DataSplittingStrategy	0	linreg_learner		2	0	0	instantaneous	True	0.75	50	datasplit
5452	BasicLinearRCT	4000	20	20	20	0	0.4	0	True	0.05	282157250	DataSplittingStrategy	0	linreg_learner		2	0	0	instantaneous	True	0.75	50	datasplit
5453	BasicLinearRCT	4000	20	20	20	0	0.4	0	True	0.05	3050008476	DataSplittingStrategy	0	linreg_learner		2	0	0	instantaneous	True	0.75	50	datasplit
5454	BasicLinearRCT	4000	20	20	20	0	0.4	0	True	0.05	980263400	DataSplittingStrategy	0	linreg_learner		2	0	0	instantaneous	True	0.75	50	datasplit
5455	BasicLinearRCT	4000	20	20	20	0	0.4	0	True	0.05	4026009756	DataSplittingStrategy	0	linreg_learner		2	0	0	instantaneous	True	0.75	50	datasplit
5456	BasicLinearRCT	4000	20	20	20	0	0.4	0	True	0.05	1059154529	DataSplittingStrategy	0	linreg_learner		2	0	0	instantaneous	True	0.75	50	datasplit
5457	BasicLinearRCT	4000	20	20	20	0	0.4	0	True	0.05	2591118561	DataSplittingStrategy	0	linreg_learner		2	0	0	instantaneous	True	0.75	50	datasplit
5458	BasicLinearRCT	4000	20	20	20	0	0.4	0	True	0.05	2079095195	DataSplittingStrategy	0	linreg_learner		2	0	0	instantaneous	True	0.75	50	datasplit
5459	BasicLinearRCT	4000	20	20	20	0	0.4	0	True	0.05	2033241292	DataSplittingStrategy	0	linreg_learner		2	0	0	instantaneous	True	0.75	50	datasplit
5460	BasicLinearRCT	4000	20	20	20	0	0.4	0	True	0.05	3210249294	DataSplittingStrategy	0	linreg_learner		2	0	0	instantaneous	True	0.75	50	datasplit
5461	BasicLinearRCT	4000	20	20	20	0	0.4	0	True	0.05	256480379	DataSplittingStrategy	0	linreg_learner		2	0	0	instantaneous	True	0.75	50	datasplit
5462	BasicLinearRCT	4000	20	20	20	0	0.4	0	True	0.05	2034997718	DataSplittingStrategy	0	linreg_learner		2	0	0	instantaneous	True	0.75	50	datasplit
5463	BasicLinearRCT	4000	20	20	20	0	0.4	0	True	0.05	2884681643	DataSplittingStrategy	0	linreg_learner		2	0	0	instantaneous	True	0.75	50	datasplit
5464	BasicLinearRCT	4000	20	20	20	0	0.4	0	True	0.05	248440025	DataSplittingStrategy	0	linreg_learner		2	0	0	instantaneous	True	0.75	50	datasplit
5465	BasicLinearRCT	4000	20	20	20	0	0.4	0	True	0.05	2500567555	DataSplittingStrategy	0	linreg_learner		2	0	0	instantaneous	True	0.75	50	datasplit
5466	BasicLinearRCT	4000	20	20	20	0	0.4	0	True	0.05	4113675865	DataSplittingStrategy	0	linreg_learner		2	0	0	instantaneous	True	0.75	50	datasplit
5467	BasicLinearRCT	4000	20	20	20	0	0.4	0	True	0.05	4252914791	DataSplittingStrategy	0	linreg_learner		2	0	0	instantaneous	True	0.75	50	datasplit
5468	BasicLinearRCT	4000	20	20	20	0	0.4	0	True	0.05	4048970120	DataSplittingStrategy	0	linreg_learner		2	0	0	instantaneous	True	0.75	50	datasplit
5469	BasicLinearRCT	4000	20	20	20	0	0.4	0	True	0.05	1027179126	DataSplittingStrategy	0	linreg_learner		2	0	0	instantaneous	True	0.75	50	datasplit
5470	BasicLinearRCT	4000	20	20	20	0	0.4	0	True	0.05	3372363396	DataSplittingStrategy	0	linreg_learner		2	0	0	instantaneous	True	0.75	50	datasplit
5471	BasicLinearRCT	4000	20	20	20	0	0.4	0	True	0.05	2279499575	DataSplittingStrategy	0	linreg_learner		2	0	0	instantaneous	True	0.75	50	datasplit
5472	BasicLinearRCT	4000	20	20	20	0	0.4	0	True	0.05	4257720927	DataSplittingStrategy	0	linreg_learner		2	0	0	instantaneous	True	0.75	50	datasplit
5473	BasicLinearRCT	4000	20	20	20	0	0.4	0	True	0.05	2795840467	DataSplittingStrategy	0	linreg_learner		2	0	0	instantaneous	True	0.75	50	datasplit
5474	BasicLinearRCT	4000	20	20	20	0	0.4	0	True	0.05	2338533809	DataSplittingStrategy	0	linreg_learner		2	0	0	instantaneous	True	0.75	50	datasplit
5475	BasicLinearRCT	4000	20	20	20	0	0.4	0	True	0.05	2768497994	DataSplittingStrategy	0	linreg_learner		2	0	0	instantaneous	True	0.75	50	datasplit
5476	BasicLinearRCT	4000	20	20	20	0	0.4	0	True	0.05	4135058574	DataSplittingStrategy	0	linreg_learner		2	0	0	instantaneous	True	0.75	50	datasplit
5477	BasicLinearRCT	4000	20	20	20	0	0.4	0	True	0.05	2410737439	DataSplittingStrategy	0	linreg_learner		2	0	0	instantaneous	True	0.75	50	datasplit
5478	BasicLinearRCT	4000	20	20	20	0	0.4	0	True	0.05	324721179	DataSplittingStrategy	0	linreg_learner		2	0	0	instantaneous	True	0.75	50	datasplit
5479	BasicLinearRCT	4000	20	20	20	0	0.4	0	True	0.05	3336880405	DataSplittingStrategy	0	linreg_learner		2	0	0	instantaneous	True	0.75	50	datasplit
5480	BasicLinearRCT	4000	20	20	20	0	0.4	0	True	0.05	1570586856	DataSplittingStrategy	0	linreg_learner		2	0	0	instantaneous	True	0.75	50	datasplit
5481	BasicLinearRCT	4000	20	20	20	0	0.4	0	True	0.05	880387600	DataSplittingStrategy	0	linreg_learner		2	0	0	instantaneous	True	0.75	50	datasplit
5482	BasicLinearRCT	4000	20	20	20	0	0.4	0	True	0.05	968005178	DataSplittingStrategy	0	linreg_learner		2	0	0	instantaneous	True	0.75	50	datasplit
5483	BasicLinearRCT	4000	20	20	20	0	0.4	0	True	0.05	3116545113	DataSplittingStrategy	0	linreg_learner		2	0	0	instantaneous	True	0.75	50	datasplit
5484	BasicLinearRCT	4000	20	20	20	0	0.4	0	True	0.05	841096683	DataSplittingStrategy	0	linreg_learner		2	0	0	instantaneous	True	0.75	50	datasplit
5485	BasicLinearRCT	4000	20	20	20	0	0.4	0	True	0.05	2661739718	DataSplittingStrategy	0	linreg_learner		2	0	0	instantaneous	True	0.75	50	datasplit
5486	BasicLinearRCT	4000	20	20	20	0	0.4	0	True	0.05	604744041	DataSplittingStrategy	0	linreg_learner		2	0	0	instantaneous	True	0.75	50	datasplit
5487	BasicLinearRCT	4000	20	20	20	0	0.4	0	True	0.05	3848613304	DataSplittingStrategy	0	linreg_learner		2	0	0	instantaneous	True	0.75	50	datasplit
5488	BasicLinearRCT	4000	20	20	20	0	0.4	0	True	0.05	2673246233	DataSplittingStrategy	0	linreg_learner		2	0	0	instantaneous	True	0.75	50	datasplit
5489	BasicLinearRCT	4000	20	20	20	0	0.4	0	True	0.05	3638672408	DataSplittingStrategy	0	linreg_learner		2	0	0	instantaneous	True	0.75	50	datasplit
5490	BasicLinearRCT	4000	20	20	20	0	0.4	0	True	0.05	3355751817	DataSplittingStrategy	0	linreg_learner		2	0	0	instantaneous	True	0.75	50	datasplit
5491	BasicLinearRCT	4000	20	20	20	0	0.4	0	True	0.05	1353546234	DataSplittingStrategy	0	linreg_learner		2	0	0	instantaneous	True	0.75	50	datasplit
5492	BasicLinearRCT	4000	20	20	20	0	0.4	0	True	0.05	2483772716	DataSplittingStrategy	0	linreg_learner		2	0	0	instantaneous	True	0.75	50	datasplit
5493	BasicLinearRCT	4000	20	20	20	0	0.4	0	True	0.05	1186430290	DataSplittingStrategy	0	linreg_learner		2	0	0	instantaneous	True	0.75	50	datasplit
5494	BasicLinearRCT	4000	20	20	20	0	0.4	0	True	0.05	631200010	DataSplittingStrategy	0	linreg_learner		2	0	0	instantaneous	True	0.75	50	datasplit
5495	BasicLinearRCT	4000	20	20	20	0	0.4	0	True	0.05	4216168908	DataSplittingStrategy	0	linreg_learner		2	0	0	instantaneous	True	0.75	50	datasplit
5496	BasicLinearRCT	4000	20	20	20	0	0.4	0	True	0.05	3483750068	DataSplittingStrategy	0	linreg_learner		2	0	0	instantaneous	True	0.75	50	datasplit
5497	BasicLinearRCT	4000	20	20	20	0	0.4	0	True	0.05	2264586695	DataSplittingStrategy	0	linreg_learner		2	0	0	instantaneous	True	0.75	50	datasplit
5498	BasicLinearRCT	4000	20	20	20	0	0.4	0	True	0.05	2731404647	DataSplittingStrategy	0	linreg_learner		2	0	0	instantaneous	True	0.75	50	datasplit
5499	BasicLinearRCT	4000	20	20	20	0	0.4	0	True	0.05	3893048387	DataSplittingStrategy	0	linreg_learner		2	0	0	instantaneous	True	0.75	50	datasplit
5500	BasicLinearRCT	4000	20	20	20	0	0.4	0	True	0.05	1667159022	DataSplittingStrategy	0	linreg_learner		2	0	0	instantaneous	True	0.8	50	datasplit
5501	BasicLinearRCT	4000	20	20	20	0	0.4	0	True	0.05	703863646	DataSplittingStrategy	0	linreg_learner		2	0	0	instantaneous	True	0.8	50	datasplit
5502	BasicLinearRCT	4000	20	20	20	0	0.4	0	True	0.05	2895367579	DataSplittingStrategy	0	linreg_learner		2	0	0	instantaneous	True	0.8	50	datasplit
5503	BasicLinearRCT	4000	20	20	20	0	0.4	0	True	0.05	2760886218	DataSplittingStrategy	0	linreg_learner		2	0	0	instantaneous	True	0.8	50	datasplit
5504	BasicLinearRCT	4000	20	20	20	0	0.4	0	True	0.05	1116283370	DataSplittingStrategy	0	linreg_learner		2	0	0	instantaneous	True	0.8	50	datasplit
5505	BasicLinearRCT	4000	20	20	20	0	0.4	0	True	0.05	3478323008	DataSplittingStrategy	0	linreg_learner		2	0	0	instantaneous	True	0.8	50	datasplit
5506	BasicLinearRCT	4000	20	20	20	0	0.4	0	True	0.05	1482589232	DataSplittingStrategy	0	linreg_learner		2	0	0	instantaneous	True	0.8	50	datasplit
5507	BasicLinearRCT	4000	20	20	20	0	0.4	0	True	0.05	4069031598	DataSplittingStrategy	0	linreg_learner		2	0	0	instantaneous	True	0.8	50	datasplit
5508	BasicLinearRCT	4000	20	20	20	0	0.4	0	True	0.05	3940571699	DataSplittingStrategy	0	linreg_learner		2	0	0	instantaneous	True	0.8	50	datasplit
5509	BasicLinearRCT	4000	20	20	20	0	0.4	0	True	0.05	1448864869	DataSplittingStrategy	0	linreg_learner		2	0	0	instantaneous	True	0.8	50	datasplit
5510	BasicLinearRCT	4000	20	20	20	0	0.4	0	True	0.05	1247707351	DataSplittingStrategy	0	linreg_learner		2	0	0	instantaneous	True	0.8	50	datasplit
5511	BasicLinearRCT	4000	20	20	20	0	0.4	0	True	0.05	3113770421	DataSplittingStrategy	0	linreg_learner		2	0	0	instantaneous	True	0.8	50	datasplit
5512	BasicLinearRCT	4000	20	20	20	0	0.4	0	True	0.05	2018584251	DataSplittingStrategy	0	linreg_learner		2	0	0	instantaneous	True	0.8	50	datasplit
5513	BasicLinearRCT	4000	20	20	20	0	0.4	0	True	0.05	2314184248	DataSplittingStrategy	0	linreg_learner		2	0	0	instantaneous	True	0.8	50	datasplit
5514	BasicLinearRCT	4000	20	20	20	0	0.4	0	True	0.05	3823127086	DataSplittingStrategy	0	linreg_learner		2	0	0	instantaneous	True	0.8	50	datasplit
5515	BasicLinearRCT	4000	20	20	20	0	0.4	0	True	0.05	260399262	DataSplittingStrategy	0	linreg_learner		2	0	0	instantaneous	True	0.8	50	datasplit
5516	BasicLinearRCT	4000	20	20	20	0	0.4	0	True	0.05	3039640040	DataSplittingStrategy	0	linreg_learner		2	0	0	instantaneous	True	0.8	50	datasplit
5517	BasicLinearRCT	4000	20	20	20	0	0.4	0	True	0.05	2963526317	DataSplittingStrategy	0	linreg_learner		2	0	0	instantaneous	True	0.8	50	datasplit
5518	BasicLinearRCT	4000	20	20	20	0	0.4	0	True	0.05	267160817	DataSplittingStrategy	0	linreg_learner		2	0	0	instantaneous	True	0.8	50	datasplit
5519	BasicLinearRCT	4000	20	20	20	0	0.4	0	True	0.05	2963942169	DataSplittingStrategy	0	linreg_learner		2	0	0	instantaneous	True	0.8	50	datasplit
5520	BasicLinearRCT	4000	20	20	20	0	0.4	0	True	0.05	632661744	DataSplittingStrategy	0	linreg_learner		2	0	0	instantaneous	True	0.8	50	datasplit
5521	BasicLinearRCT	4000	20	20	20	0	0.4	0	True	0.05	3996925809	DataSplittingStrategy	0	linreg_learner		2	0	0	instantaneous	True	0.8	50	datasplit
5522	BasicLinearRCT	4000	20	20	20	0	0.4	0	True	0.05	33679364	DataSplittingStrategy	0	linreg_learner		2	0	0	instantaneous	True	0.8	50	datasplit
5523	BasicLinearRCT	4000	20	20	20	0	0.4	0	True	0.05	2135940691	DataSplittingStrategy	0	linreg_learner		2	0	0	instantaneous	True	0.8	50	datasplit
5524	BasicLinearRCT	4000	20	20	20	0	0.4	0	True	0.05	2709788467	DataSplittingStrategy	0	linreg_learner		2	0	0	instantaneous	True	0.8	50	datasplit
5525	BasicLinearRCT	4000	20	20	20	0	0.4	0	True	0.05	988920168	DataSplittingStrategy	0	linreg_learner		2	0	0	instantaneous	True	0.8	50	datasplit
5526	BasicLinearRCT	4000	20	20	20	0	0.4	0	True	0.05	1922742730	DataSplittingStrategy	0	linreg_learner		2	0	0	instantaneous	True	0.8	50	datasplit
5527	BasicLinearRCT	4000	20	20	20	0	0.4	0	True	0.05	191400183	DataSplittingStrategy	0	linreg_learner		2	0	0	instantaneous	True	0.8	50	datasplit
5528	BasicLinearRCT	4000	20	20	20	0	0.4	0	True	0.05	576706101	DataSplittingStrategy	0	linreg_learner		2	0	0	instantaneous	True	0.8	50	datasplit
5529	BasicLinearRCT	4000	20	20	20	0	0.4	0	True	0.05	1785169568	DataSplittingStrategy	0	linreg_learner		2	0	0	instantaneous	True	0.8	50	datasplit
5530	BasicLinearRCT	4000	20	20	20	0	0.4	0	True	0.05	4114295729	DataSplittingStrategy	0	linreg_learner		2	0	0	instantaneous	True	0.8	50	datasplit
5531	BasicLinearRCT	4000	20	20	20	0	0.4	0	True	0.05	1296722341	DataSplittingStrategy	0	linreg_learner		2	0	0	instantaneous	True	0.8	50	datasplit
5532	BasicLinearRCT	4000	20	20	20	0	0.4	0	True	0.05	2274871194	DataSplittingStrategy	0	linreg_learner		2	0	0	instantaneous	True	0.8	50	datasplit
5533	BasicLinearRCT	4000	20	20	20	0	0.4	0	True	0.05	3268849377	DataSplittingStrategy	0	linreg_learner		2	0	0	instantaneous	True	0.8	50	datasplit
5534	BasicLinearRCT	4000	20	20	20	0	0.4	0	True	0.05	1038923790	DataSplittingStrategy	0	linreg_learner		2	0	0	instantaneous	True	0.8	50	datasplit
5535	BasicLinearRCT	4000	20	20	20	0	0.4	0	True	0.05	1521568479	DataSplittingStrategy	0	linreg_learner		2	0	0	instantaneous	True	0.8	50	datasplit
5536	BasicLinearRCT	4000	20	20	20	0	0.4	0	True	0.05	2150075964	DataSplittingStrategy	0	linreg_learner		2	0	0	instantaneous	True	0.8	50	datasplit
5537	BasicLinearRCT	4000	20	20	20	0	0.4	0	True	0.05	4076229753	DataSplittingStrategy	0	linreg_learner		2	0	0	instantaneous	True	0.8	50	datasplit
5538	BasicLinearRCT	4000	20	20	20	0	0.4	0	True	0.05	2918947092	DataSplittingStrategy	0	linreg_learner		2	0	0	instantaneous	True	0.8	50	datasplit
5539	BasicLinearRCT	4000	20	20	20	0	0.4	0	True	0.05	4133090861	DataSplittingStrategy	0	linreg_learner		2	0	0	instantaneous	True	0.8	50	datasplit
5540	BasicLinearRCT	4000	20	20	20	0	0.4	0	True	0.05	327444932	DataSplittingStrategy	0	linreg_learner		2	0	0	instantaneous	True	0.8	50	datasplit
5541	BasicLinearRCT	4000	20	20	20	0	0.4	0	True	0.05	2666782085	DataSplittingStrategy	0	linreg_learner		2	0	0	instantaneous	True	0.8	50	datasplit
5542	BasicLinearRCT	4000	20	20	20	0	0.4	0	True	0.05	1179843877	DataSplittingStrategy	0	linreg_learner		2	0	0	instantaneous	True	0.8	50	datasplit
5543	BasicLinearRCT	4000	20	20	20	0	0.4	0	True	0.05	3988565565	DataSplittingStrategy	0	linreg_learner		2	0	0	instantaneous	True	0.8	50	datasplit
5544	BasicLinearRCT	4000	20	20	20	0	0.4	0	True	0.05	3465890389	DataSplittingStrategy	0	linreg_learner		2	0	0	instantaneous	True	0.8	50	datasplit
5545	BasicLinearRCT	4000	20	20	20	0	0.4	0	True	0.05	3267844541	DataSplittingStrategy	0	linreg_learner		2	0	0	instantaneous	True	0.8	50	datasplit
5546	BasicLinearRCT	4000	20	20	20	0	0.4	0	True	0.05	1974245585	DataSplittingStrategy	0	linreg_learner		2	0	0	instantaneous	True	0.8	50	datasplit
5547	BasicLinearRCT	4000	20	20	20	0	0.4	0	True	0.05	2348744269	DataSplittingStrategy	0	linreg_learner		2	0	0	instantaneous	True	0.8	50	datasplit
5548	BasicLinearRCT	4000	20	20	20	0	0.4	0	True	0.05	2347530953	DataSplittingStrategy	0	linreg_learner		2	0	0	instantaneous	True	0.8	50	datasplit
5549	BasicLinearRCT	4000	20	20	20	0	0.4	0	True	0.05	774416685	DataSplittingStrategy	0	linreg_learner		2	0	0	instantaneous	True	0.8	50	datasplit
5550	BasicLinearRCT	4000	20	20	20	0	0.4	0	True	0.05	1858930572	DataSplittingStrategy	0	linreg_learner		2	0	0	instantaneous	True	0.85	50	datasplit
5551	BasicLinearRCT	4000	20	20	20	0	0.4	0	True	0.05	1969663198	DataSplittingStrategy	0	linreg_learner		2	0	0	instantaneous	True	0.85	50	datasplit
5552	BasicLinearRCT	4000	20	20	20	0	0.4	0	True	0.05	188548829	DataSplittingStrategy	0	linreg_learner		2	0	0	instantaneous	True	0.85	50	datasplit
5553	BasicLinearRCT	4000	20	20	20	0	0.4	0	True	0.05	2408937474	DataSplittingStrategy	0	linreg_learner		2	0	0	instantaneous	True	0.85	50	datasplit
5554	BasicLinearRCT	4000	20	20	20	0	0.4	0	True	0.05	711889885	DataSplittingStrategy	0	linreg_learner		2	0	0	instantaneous	True	0.85	50	datasplit
5555	BasicLinearRCT	4000	20	20	20	0	0.4	0	True	0.05	3710686725	DataSplittingStrategy	0	linreg_learner		2	0	0	instantaneous	True	0.85	50	datasplit
5556	BasicLinearRCT	4000	20	20	20	0	0.4	0	True	0.05	1913586780	DataSplittingStrategy	0	linreg_learner		2	0	0	instantaneous	True	0.85	50	datasplit
5557	BasicLinearRCT	4000	20	20	20	0	0.4	0	True	0.05	2067311111	DataSplittingStrategy	0	linreg_learner		2	0	0	instantaneous	True	0.85	50	datasplit
5558	BasicLinearRCT	4000	20	20	20	0	0.4	0	True	0.05	898444715	DataSplittingStrategy	0	linreg_learner		2	0	0	instantaneous	True	0.85	50	datasplit
5559	BasicLinearRCT	4000	20	20	20	0	0.4	0	True	0.05	3855483372	DataSplittingStrategy	0	linreg_learner		2	0	0	instantaneous	True	0.85	50	datasplit
5560	BasicLinearRCT	4000	20	20	20	0	0.4	0	True	0.05	214658282	DataSplittingStrategy	0	linreg_learner		2	0	0	instantaneous	True	0.85	50	datasplit
5561	BasicLinearRCT	4000	20	20	20	0	0.4	0	True	0.05	2896306795	DataSplittingStrategy	0	linreg_learner		2	0	0	instantaneous	True	0.85	50	datasplit
5562	BasicLinearRCT	4000	20	20	20	0	0.4	0	True	0.05	3623447712	DataSplittingStrategy	0	linreg_learner		2	0	0	instantaneous	True	0.85	50	datasplit
5563	BasicLinearRCT	4000	20	20	20	0	0.4	0	True	0.05	588406480	DataSplittingStrategy	0	linreg_learner		2	0	0	instantaneous	True	0.85	50	datasplit
5564	BasicLinearRCT	4000	20	20	20	0	0.4	0	True	0.05	4214189807	DataSplittingStrategy	0	linreg_learner		2	0	0	instantaneous	True	0.85	50	datasplit
5565	BasicLinearRCT	4000	20	20	20	0	0.4	0	True	0.05	4273412426	DataSplittingStrategy	0	linreg_learner		2	0	0	instantaneous	True	0.85	50	datasplit
5566	BasicLinearRCT	4000	20	20	20	0	0.4	0	True	0.05	3406522700	DataSplittingStrategy	0	linreg_learner		2	0	0	instantaneous	True	0.85	50	datasplit
5567	BasicLinearRCT	4000	20	20	20	0	0.4	0	True	0.05	2264447025	DataSplittingStrategy	0	linreg_learner		2	0	0	instantaneous	True	0.85	50	datasplit
5568	BasicLinearRCT	4000	20	20	20	0	0.4	0	True	0.05	3666978314	DataSplittingStrategy	0	linreg_learner		2	0	0	instantaneous	True	0.85	50	datasplit
