dgp	benchtm_path	n	scenario	outcome_transform	alpha	test_thresh	learner	strategy	reveal_batch_prop	refit_batch_prop	train_ratio	n_burn_in	margin_width	reveal_batch_size	refit_batch_size	n_sims	task_id	random_seed
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	1233	10	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling	0.01	0.05		0.05	1.0	12.0	61.0	50	4352	1199481686
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	1233	10	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling	0.01	0.05		0.05	1.0	12.0	61.0	50	4353	331047551
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	1233	10	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling	0.01	0.05		0.05	1.0	12.0	61.0	50	4354	2761156798
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	1233	10	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling	0.01	0.05		0.05	1.0	12.0	61.0	50	4355	1461921346
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	1233	10	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling	0.01	0.05		0.05	1.0	12.0	61.0	50	4356	2981353987
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	1233	10	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling	0.01	0.05		0.05	1.0	12.0	61.0	50	4357	3721101753
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	1233	10	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling	0.01	0.05		0.05	1.0	12.0	61.0	50	4358	2201835416
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	1233	10	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling	0.01	0.05		0.05	1.0	12.0	61.0	50	4359	925693742
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	1233	10	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling	0.01	0.05		0.05	1.0	12.0	61.0	50	4360	1311299365
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	1233	10	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling	0.01	0.05		0.05	1.0	12.0	61.0	50	4361	1547810958
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	1233	10	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling	0.01	0.05		0.05	1.0	12.0	61.0	50	4362	913300670
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	1233	10	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling	0.01	0.05		0.05	1.0	12.0	61.0	50	4363	294228500
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	1233	10	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling	0.01	0.05		0.05	1.0	12.0	61.0	50	4364	142547170
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	1233	10	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling	0.01	0.05		0.05	1.0	12.0	61.0	50	4365	3277727032
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	1233	10	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling	0.01	0.05		0.05	1.0	12.0	61.0	50	4366	1305439860
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	1233	10	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling	0.01	0.05		0.05	1.0	12.0	61.0	50	4367	1753662388
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	1233	10	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling	0.01	0.05		0.05	1.0	12.0	61.0	50	4368	2805312813
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	1233	10	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling	0.01	0.05		0.05	1.0	12.0	61.0	50	4369	3260948467
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	1233	10	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling	0.01	0.05		0.05	1.0	12.0	61.0	50	4370	4029988493
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	1233	10	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling	0.01	0.05		0.05	1.0	12.0	61.0	50	4371	3880966115
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	1233	10	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling	0.01	0.05		0.05	1.0	12.0	61.0	50	4372	3741794763
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	1233	10	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling	0.01	0.05		0.05	1.0	12.0	61.0	50	4373	999710096
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	1233	10	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling	0.01	0.05		0.05	1.0	12.0	61.0	50	4374	3290223142
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	1233	10	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling	0.01	0.05		0.05	1.0	12.0	61.0	50	4375	3467739528
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	1233	10	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling	0.01	0.05		0.05	1.0	12.0	61.0	50	4376	3386355554
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	1233	10	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling	0.01	0.05		0.05	1.0	12.0	61.0	50	4377	253806331
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	1233	10	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling	0.01	0.05		0.05	1.0	12.0	61.0	50	4378	2856088396
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	1233	10	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling	0.01	0.05		0.05	1.0	12.0	61.0	50	4379	3860520142
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	1233	10	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling	0.01	0.05		0.05	1.0	12.0	61.0	50	4380	1117923537
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	1233	10	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling	0.01	0.05		0.05	1.0	12.0	61.0	50	4381	2795029618
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	1233	10	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling	0.01	0.05		0.05	1.0	12.0	61.0	50	4382	3896372960
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	1233	10	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling	0.01	0.05		0.05	1.0	12.0	61.0	50	4383	3754775173
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	1233	10	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling	0.01	0.05		0.05	1.0	12.0	61.0	50	4384	2880773370
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	1233	10	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling	0.01	0.05		0.05	1.0	12.0	61.0	50	4385	809178
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	1233	10	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling	0.01	0.05		0.05	1.0	12.0	61.0	50	4386	2407074198
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	1233	10	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling	0.01	0.05		0.05	1.0	12.0	61.0	50	4387	726197690
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	1233	10	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling	0.01	0.05		0.05	1.0	12.0	61.0	50	4388	476696154
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	1233	10	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling	0.01	0.05		0.05	1.0	12.0	61.0	50	4389	1674003809
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	1233	10	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling	0.01	0.05		0.05	1.0	12.0	61.0	50	4390	1920088951
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	1233	10	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling	0.01	0.05		0.05	1.0	12.0	61.0	50	4391	1629952557
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	1233	10	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling	0.01	0.05		0.05	1.0	12.0	61.0	50	4392	1977223717
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	1233	10	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling	0.01	0.05		0.05	1.0	12.0	61.0	50	4393	973799565
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	1233	10	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling	0.01	0.05		0.05	1.0	12.0	61.0	50	4394	3713272419
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	1233	10	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling	0.01	0.05		0.05	1.0	12.0	61.0	50	4395	1639010804
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	1233	10	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling	0.01	0.05		0.05	1.0	12.0	61.0	50	4396	2347836231
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	1233	10	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling	0.01	0.05		0.05	1.0	12.0	61.0	50	4397	553401021
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	1233	10	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling	0.01	0.05		0.05	1.0	12.0	61.0	50	4398	1633807906
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	1233	10	aipw_intercept_fair	0.05	0	causal_random_forest_learner	Chiseling	0.01	0.05		0.05	1.0	12.0	61.0	50	4399	1772795538
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	1233	10	aipw_intercept_fair	0.05	0	causal_random_forest_learner	DataSplittingStrategy			0.1					500	4400	4195325469
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	1233	10	aipw_intercept_fair	0.05	0	causal_random_forest_learner	DataSplittingStrategy			0.1					500	4401	3446085630
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	1233	10	aipw_intercept_fair	0.05	0	causal_random_forest_learner	DataSplittingStrategy			0.1					500	4402	475541325
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	1233	10	aipw_intercept_fair	0.05	0	causal_random_forest_learner	DataSplittingStrategy			0.1					500	4403	2057590266
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	1233	10	aipw_intercept_fair	0.05	0	causal_random_forest_learner	DataSplittingStrategy			0.1					500	4404	1814831699
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	1233	10	aipw_intercept_fair	0.05	0	causal_random_forest_learner	DataSplittingStrategy			0.2					500	4405	77309808
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	1233	10	aipw_intercept_fair	0.05	0	causal_random_forest_learner	DataSplittingStrategy			0.2					500	4406	180494616
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	1233	10	aipw_intercept_fair	0.05	0	causal_random_forest_learner	DataSplittingStrategy			0.2					500	4407	1810088359
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	1233	10	aipw_intercept_fair	0.05	0	causal_random_forest_learner	DataSplittingStrategy			0.2					500	4408	3177864023
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	1233	10	aipw_intercept_fair	0.05	0	causal_random_forest_learner	DataSplittingStrategy			0.2					500	4409	116715789
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	1233	10	aipw_intercept_fair	0.05	0	causal_random_forest_learner	DataSplittingStrategy			0.3					500	4410	3943108761
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	1233	10	aipw_intercept_fair	0.05	0	causal_random_forest_learner	DataSplittingStrategy			0.3					500	4411	4149983845
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	1233	10	aipw_intercept_fair	0.05	0	causal_random_forest_learner	DataSplittingStrategy			0.3					500	4412	1202751190
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	1233	10	aipw_intercept_fair	0.05	0	causal_random_forest_learner	DataSplittingStrategy			0.3					500	4413	547410581
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	1233	10	aipw_intercept_fair	0.05	0	causal_random_forest_learner	DataSplittingStrategy			0.3					500	4414	3686549423
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	1233	10	aipw_intercept_fair	0.05	0	causal_random_forest_learner	DataSplittingStrategy			0.4					500	4415	3039498232
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	1233	10	aipw_intercept_fair	0.05	0	causal_random_forest_learner	DataSplittingStrategy			0.4					500	4416	1255067730
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	1233	10	aipw_intercept_fair	0.05	0	causal_random_forest_learner	DataSplittingStrategy			0.4					500	4417	4178042477
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	1233	10	aipw_intercept_fair	0.05	0	causal_random_forest_learner	DataSplittingStrategy			0.4					500	4418	3911728050
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	1233	10	aipw_intercept_fair	0.05	0	causal_random_forest_learner	DataSplittingStrategy			0.4					500	4419	3547810690
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	1233	10	aipw_intercept_fair	0.05	0	causal_random_forest_learner	DataSplittingStrategy			0.5					500	4420	3238241705
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	1233	10	aipw_intercept_fair	0.05	0	causal_random_forest_learner	DataSplittingStrategy			0.5					500	4421	3003536658
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	1233	10	aipw_intercept_fair	0.05	0	causal_random_forest_learner	DataSplittingStrategy			0.5					500	4422	3457048264
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	1233	10	aipw_intercept_fair	0.05	0	causal_random_forest_learner	DataSplittingStrategy			0.5					500	4423	3605457179
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	1233	10	aipw_intercept_fair	0.05	0	causal_random_forest_learner	DataSplittingStrategy			0.5					500	4424	77337555
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	1233	10	aipw_intercept_fair	0.05	0	causal_random_forest_learner	DataSplittingStrategy			0.6					500	4425	4216793260
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	1233	10	aipw_intercept_fair	0.05	0	causal_random_forest_learner	DataSplittingStrategy			0.6					500	4426	4135238982
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	1233	10	aipw_intercept_fair	0.05	0	causal_random_forest_learner	DataSplittingStrategy			0.6					500	4427	2668654285
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	1233	10	aipw_intercept_fair	0.05	0	causal_random_forest_learner	DataSplittingStrategy			0.6					500	4428	3121028158
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	1233	10	aipw_intercept_fair	0.05	0	causal_random_forest_learner	DataSplittingStrategy			0.6					500	4429	2401680456
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	1233	10	aipw_intercept_fair	0.05	0	causal_random_forest_learner	DataSplittingStrategy			0.7					500	4430	1308895994
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	1233	10	aipw_intercept_fair	0.05	0	causal_random_forest_learner	DataSplittingStrategy			0.7					500	4431	2698262139
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	1233	10	aipw_intercept_fair	0.05	0	causal_random_forest_learner	DataSplittingStrategy			0.7					500	4432	3562222966
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	1233	10	aipw_intercept_fair	0.05	0	causal_random_forest_learner	DataSplittingStrategy			0.7					500	4433	2287825528
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	1233	10	aipw_intercept_fair	0.05	0	causal_random_forest_learner	DataSplittingStrategy			0.7					500	4434	1209124347
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	1233	10	aipw_intercept_fair	0.05	0	causal_random_forest_learner	DataSplittingStrategy			0.8					500	4435	2727686930
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	1233	10	aipw_intercept_fair	0.05	0	causal_random_forest_learner	DataSplittingStrategy			0.8					500	4436	3748449198
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	1233	10	aipw_intercept_fair	0.05	0	causal_random_forest_learner	DataSplittingStrategy			0.8					500	4437	1932057587
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	1233	10	aipw_intercept_fair	0.05	0	causal_random_forest_learner	DataSplittingStrategy			0.8					500	4438	483529101
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	1233	10	aipw_intercept_fair	0.05	0	causal_random_forest_learner	DataSplittingStrategy			0.8					500	4439	938206327
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	1233	10	aipw_intercept_fair	0.05	0	causal_random_forest_learner	DataSplittingStrategy			0.9					500	4440	3022308261
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	1233	10	aipw_intercept_fair	0.05	0	causal_random_forest_learner	DataSplittingStrategy			0.9					500	4441	516457908
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	1233	10	aipw_intercept_fair	0.05	0	causal_random_forest_learner	DataSplittingStrategy			0.9					500	4442	2322282300
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	1233	10	aipw_intercept_fair	0.05	0	causal_random_forest_learner	DataSplittingStrategy			0.9					500	4443	293522083
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	1233	10	aipw_intercept_fair	0.05	0	causal_random_forest_learner	DataSplittingStrategy			0.9					500	4444	414612391
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	1233	10	aipw_intercept_fair	0.05	0	causal_random_forest_learner	SimulDataSplittingStrategy			0.1					500	4445	1130932688
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	1233	10	aipw_intercept_fair	0.05	0	causal_random_forest_learner	SimulDataSplittingStrategy			0.1					500	4446	1038926109
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	1233	10	aipw_intercept_fair	0.05	0	causal_random_forest_learner	SimulDataSplittingStrategy			0.1					500	4447	198099208
BenchTM	/n/holylabs/janson_lab/Users/ncheng/chiseling/benchtm/processed_output/	1233	10	aipw_intercept_fair	0.05	0	causal_random_forest_learner	SimulDataSplittingStrategy			0.1					500	4448	53274943
